"time","Q"
15970,-54.446
15980,-54.4483
15990,-54.4506
16000,-54.4529
16010,-54.4552
16020,-54.4574
16030,-54.4597
16040,-54.462
16050,-54.4642
16060,-54.4664
16070,-54.4686
16080,-54.4708
16090,-54.473
16100,-54.4752
16110,-54.4774
16120,-54.4796
16130,-54.4817
16140,-54.4839
16150,-54.486
16160,-54.4881
16170,-54.4903
16180,-54.4924
16190,-54.4945
16200,-54.4966
16210,-54.4986
16220,-54.5007
16230,-54.5028
16240,-54.5048
16250,-54.5069
16260,-54.5089
16270,-54.5109
16280,-54.513
16290,-54.515
16300,-54.5169
16310,-54.5189
16320,-54.5209
16330,-54.5229
16340,-54.5249
16350,-54.5268
16360,-54.5288
16370,-54.5307
16380,-54.5326
16390,-54.5345
16400,-54.5364
16410,-54.5383
16420,-54.5402
16430,-54.5421
16440,-54.5439
16450,-54.5458
16460,-54.5476
16470,-54.5495
16480,-54.5513
16490,-54.5532
16500,-54.555
16510,-54.5568
16520,-54.5586
16530,-54.5603
16540,-54.5621
16550,-54.5639
16560,-54.5656
16570,-54.5674
16580,-54.5691
16590,-54.5709
16600,-54.5726
16610,-54.5743
16620,-54.576
16630,-54.5777
16640,-54.5794
16650,-54.5811
16660,-54.5828
16670,-54.5844
16680,-54.5861
16690,-54.5877
16700,-54.5894
16710,-54.591
16720,-54.5926
16730,-54.5943
16740,-54.5958
16750,-54.5974
16760,-54.599
16770,-54.6006
16780,-54.6022
16790,-54.6037
16800,-54.6053
16810,-54.6068
16820,-54.6084
16830,-54.6099
16840,-54.6114
16850,-54.6129
16860,-54.6144
16870,-54.6159
16880,-54.6174
16890,-54.6189
16900,-54.6204
16910,-54.6218
16920,-54.6232
16930,-54.6247
16940,-54.6261
16950,-54.6275
16960,-54.629
16970,-54.6304
16980,-54.6318
16990,-54.6332
17000,-54.6346
17010,-54.6359
17020,-54.6373
17030,-54.6387
17040,-54.6401
17050,-54.6414
17060,-54.6427
17070,-54.6441
17080,-54.6454
17090,-54.6467
17100,-54.648
17110,-54.6493
17120,-54.6506
17130,-54.6519
17140,-54.6531
17150,-54.6544
17160,-54.6557
17170,-54.6569
17180,-54.6582
17190,-54.6594
17200,-54.6606
17210,-54.6619
17220,-54.663
17230,-54.6643
17240,-54.6654
17250,-54.6666
17260,-54.6678
17270,-54.669
17280,-54.6702
17290,-54.6713
17300,-54.6725
17310,-54.6736
17320,-54.6748
17330,-54.6759
17340,-54.677
17350,-54.6781
17360,-54.6792
17370,-54.6803
17380,-54.6814
17390,-54.6825
17400,-54.6836
17410,-54.6846
17420,-54.6857
17430,-54.6868
17440,-54.6878
17450,-54.6888
17460,-54.6898
17470,-54.6909
17480,-54.6919
17490,-54.6929
17500,-54.6939
17510,-54.6949
17520,-54.6959
17530,-54.6968
17540,-54.6978
17550,-54.6988
17560,-54.6997
17570,-54.7007
17580,-54.7017
17590,-54.7026
17600,-54.7035
17610,-54.7044
17620,-54.7053
17630,-54.7062
17640,-54.7071
17650,-54.7081
17660,-54.7089
17670,-54.7098
17680,-54.7107
17690,-54.7116
17700,-54.7124
17710,-54.7133
17720,-54.7141
17730,-54.7149
17740,-54.7157
17750,-54.7166
17760,-54.7174
17770,-54.7182
17780,-54.719
17790,-54.7198
17800,-54.7206
17810,-54.7214
17820,-54.7221
17830,-54.7229
17840,-54.7236
17850,-54.7244
17860,-54.7251
17870,-54.7259
17880,-54.7266
17890,-54.7274
17900,-54.7281
17910,-54.7288
17920,-54.7295
17930,-54.7302
17940,-54.7309
17950,-54.7316
17960,-54.7322
17970,-54.7329
17980,-54.7336
17990,-54.7343
18000,-54.7349
18010,-54.7356
18020,-54.7362
18030,-54.7368
18040,-54.7374
18050,-54.7381
18060,-54.7387
18070,-54.7393
18080,-54.7399
18090,-54.7405
18100,-54.7411
18110,-54.7416
18120,-54.7422
18130,-54.7428
18140,-54.7433
18150,-54.7439
18160,-54.7444
18170,-54.745
18180,-54.7455
18190,-54.746
18200,-54.7465
18210,-54.7471
18220,-54.7476
18230,-54.7481
18240,-54.7486
18250,-54.7491
18260,-54.7495
18270,-54.75
18280,-54.7505
18290,-54.751
18300,-54.7514
18310,-54.7519
18320,-54.7523
18330,-54.7528
18340,-54.7532
18350,-54.7536
18360,-54.754
18370,-54.7545
18380,-54.7549
18390,-54.7553
18400,-54.7557
18410,-54.7561
18420,-54.7565
18430,-54.7569
18440,-54.7572
18450,-54.7576
18460,-54.7579
18470,-54.7583
18480,-54.7587
18490,-54.759
18500,-54.7593
18510,-54.7596
18520,-54.76
18530,-54.7603
18540,-54.7606
18550,-54.7609
18560,-54.7612
18570,-54.7615
18580,-54.7618
18590,-54.7621
18600,-54.7624
18610,-54.7626
18620,-54.7629
18630,-54.7632
18640,-54.7634
18650,-54.7637
18660,-54.7639
18670,-54.7642
18680,-54.7644
18690,-54.7646
18700,-54.7648
18710,-54.765
18720,-54.7652
18730,-54.7655
18740,-54.7656
18750,-54.7658
18760,-54.766
18770,-54.7662
18780,-54.7664
18790,-54.7665
18800,-54.7667
18810,-54.7669
18820,-54.767
18830,-54.7672
18840,-54.7673
18850,-54.7674
18860,-54.7676
18870,-54.7677
18880,-54.7678
18890,-54.7679
18900,-54.768
18910,-54.7681
18920,-54.7682
18930,-54.7683
18940,-54.7684
18950,-54.7685
18960,-54.7685
18970,-54.7686
18980,-54.7687
18990,-54.7687
19000,-54.7688
19010,-54.7689
19020,-54.7689
19030,-54.7689
19040,-54.7689
19050,-54.769
19060,-54.769
19070,-54.769
19080,-54.769
19090,-54.769
19100,-54.769
19110,-54.769
19120,-54.769
19130,-54.769
19140,-54.769
19150,-54.7689
19160,-54.7689
19170,-54.7689
19180,-54.7688
19190,-54.7688
19200,-54.7687
19210,-54.7687
19220,-54.7686
19230,-54.7685
19240,-54.7685
19250,-54.7684
19260,-54.7683
19270,-54.7682
19280,-54.7681
19290,-54.768
19300,-54.7679
19310,-54.7678
19320,-54.7677
19330,-54.7676
19340,-54.7674
19350,-54.7673
19360,-54.7672
19370,-54.767
19380,-54.7669
19390,-54.7668
19400,-54.7666
19410,-54.7664
19420,-54.7662
19430,-54.7661
19440,-54.7659
19450,-54.7657
19460,-54.7655
19470,-54.7653
19480,-54.7652
19490,-54.765
19500,-54.7648
19510,-54.7645
19520,-54.7643
19530,-54.7641
19540,-54.7639
19550,-54.7637
19560,-54.7634
19570,-54.7632
19580,-54.763
19590,-54.7627
19600,-54.7625
19610,-54.7622
19620,-54.7619
19630,-54.7617
19640,-54.7614
19650,-54.7611
19660,-54.7608
19670,-54.7605
19680,-54.7603
19690,-54.76
19700,-54.7597
19710,-54.7594
19720,-54.7591
19730,-54.7587
19740,-54.7584
19750,-54.7581
19760,-54.7578
19770,-54.7574
19780,-54.7571
19790,-54.7567
19800,-54.7564
19810,-54.7561
19820,-54.7557
19830,-54.7553
19840,-54.755
19850,-54.7546
19860,-54.7542
19870,-54.7539
19880,-54.7535
19890,-54.7531
19900,-54.7527
19910,-54.7523
19920,-54.7519
19930,-54.7515
19940,-54.7511
19950,-54.7507
19960,-54.7502
19970,-54.7498
19980,-54.7494
19990,-54.749
20000,-54.7485
20010,-54.7481
20020,-54.7476
20030,-54.7472
20040,-54.7467
20050,-54.7463
20060,-54.7458
20070,-54.7454
20080,-54.7449
20090,-54.7444
20100,-54.7439
20110,-54.7434
20120,-54.743
20130,-54.7425
20140,-54.742
20150,-54.7415
20160,-54.741
20170,-54.7405
20180,-54.7399
20190,-54.7394
20200,-54.7389
20210,-54.7384
20220,-54.7378
20230,-54.7373
20240,-54.7368
20250,-54.7362
20260,-54.7357
20270,-54.7351
20280,-54.7346
20290,-54.734
20300,-54.7334
20310,-54.7329
20320,-54.7323
20330,-54.7317
20340,-54.7311
20350,-54.7306
20360,-54.73
20370,-54.7294
20380,-54.7288
20390,-54.7282
20400,-54.7276
20410,-54.727
20420,-54.7264
20430,-54.7257
20440,-54.7251
20450,-54.7245
20460,-54.7239
20470,-54.7232
20480,-54.7226
20490,-54.722
20500,-54.7213
20510,-54.7207
20520,-54.72
20530,-54.7194
20540,-54.7187
20550,-54.718
20560,-54.7174
20570,-54.7167
20580,-54.716
20590,-54.7154
20600,-54.7146
20610,-54.714
20620,-54.7133
20630,-54.7126
20640,-54.7119
20650,-54.7112
20660,-54.7105
20670,-54.7097
20680,-54.709
20690,-54.7083
20700,-54.7076
20710,-54.7069
20720,-54.7061
20730,-54.7054
20740,-54.7047
20750,-54.7039
20760,-54.7032
20770,-54.7024
20780,-54.7017
20790,-54.7009
20800,-54.7002
20810,-54.6994
20820,-54.6986
20830,-54.6979
20840,-54.6971
20850,-54.6963
20860,-54.6955
20870,-54.6947
20880,-54.694
20890,-54.6932
20900,-54.6923
20910,-54.6915
20920,-54.6907
20930,-54.6899
20940,-54.6891
20950,-54.6883
20960,-54.6875
20970,-54.6867
20980,-54.6859
20990,-54.685
21000,-54.6842
21010,-54.6833
21020,-54.6825
21030,-54.6816
21040,-54.6808
21050,-54.6799
21060,-54.6791
21070,-54.6782
21080,-54.6774
21090,-54.6765
21100,-54.6756
21110,-54.6748
21120,-54.6739
21130,-54.673
21140,-54.6722
21150,-54.6713
21160,-54.6704
21170,-54.6695
21180,-54.6686
21190,-54.6677
21200,-54.6668
21210,-54.6659
21220,-54.6649
21230,-54.6641
21240,-54.6631
21250,-54.6622
21260,-54.6613
21270,-54.6603
21280,-54.6594
21290,-54.6585
21300,-54.6576
21310,-54.6566
21320,-54.6557
21330,-54.6547
21340,-54.6538
21350,-54.6528
21360,-54.6518
21370,-54.6509
21380,-54.6499
21390,-54.6489
21400,-54.648
21410,-54.647
21420,-54.6461
21430,-54.645
21440,-54.6441
21450,-54.6431
21460,-54.6421
21470,-54.6411
21480,-54.6401
21490,-54.6391
21500,-54.6381
21510,-54.6371
21520,-54.6361
21530,-54.6351
21540,-54.6341
21550,-54.633
21560,-54.632
21570,-54.631
21580,-54.6299
21590,-54.6289
21600,-54.6279
21610,-54.6268
21620,-54.6258
21630,-54.6248
21640,-54.6237
21650,-54.6227
21660,-54.6216
21670,-54.6205
21680,-54.6195
21690,-54.6184
21700,-54.6174
21710,-54.6163
21720,-54.6152
21730,-54.6141
21740,-54.6131
21750,-54.612
21760,-54.6109
21770,-54.6098
21780,-54.6087
21790,-54.6076
21800,-54.6065
21810,-54.6054
21820,-54.6043
21830,-54.6032
21840,-54.6021
21850,-54.601
21860,-54.5999
21870,-54.5988
21880,-54.5977
21890,-54.5965
21900,-54.5954
21910,-54.5943
21920,-54.5931
21930,-54.592
21940,-54.5909
21950,-54.5897
21960,-54.5886
21970,-54.5874
21980,-54.5863
21990,-54.5851
22000,-54.584
22010,-54.5828
22020,-54.5816
22030,-54.5805
22040,-54.5793
22050,-54.5781
22060,-54.577
22070,-54.5758
22080,-54.5746
22090,-54.5734
22100,-54.5722
22110,-54.571
22120,-54.5699
22130,-54.5687
22140,-54.5675
22150,-54.5663
22160,-54.5651
22170,-54.5639
22180,-54.5627
22190,-54.5614
22200,-54.5602
22210,-54.559
22220,-54.5578
22230,-54.5566
22240,-54.5553
22250,-54.5541
22260,-54.5529
22270,-54.5517
22280,-54.5504
22290,-54.5492
22300,-54.548
22310,-54.5467
22320,-54.5455
22330,-54.5442
22340,-54.543
22350,-54.5417
22360,-54.5404
22370,-54.5392
22380,-54.5379
22390,-54.5367
22400,-54.5354
22410,-54.5341
22420,-54.5328
22430,-54.5316
22440,-54.5303
22450,-54.529
22460,-54.5277
22470,-54.5264
22480,-54.5252
22490,-54.5239
22500,-54.5226
22510,-54.5213
22520,-54.52
22530,-54.5187
22540,-54.5174
22550,-54.5161
22560,-54.5147
22570,-54.5134
22580,-54.5121
22590,-54.5108
22600,-54.5095
22610,-54.5082
22620,-54.5069
22630,-54.5055
22640,-54.5042
22650,-54.5028
22660,-54.5015
22670,-54.5002
22680,-54.4988
22690,-54.4975
22700,-54.4962
22710,-54.4948
22720,-54.4934
22730,-54.4921
22740,-54.4907
22750,-54.4894
22760,-54.488
22770,-54.4867
22780,-54.4853
22790,-54.4839
22800,-54.4826
22810,-54.4812
22820,-54.4798
22830,-54.4784
22840,-54.4771
22850,-54.4757
22860,-54.4743
22870,-54.4729
22880,-54.4715
22890,-54.4701
22900,-54.4687
22910,-54.4673
22920,-54.4659
22930,-54.4646
22940,-54.4631
22950,-54.4617
22960,-54.4603
22970,-54.4589
22980,-54.4575
22990,-54.4561
23000,-54.4547
23010,-54.4532
23020,-54.4518
23030,-54.4504
23040,-54.449
23050,-54.4475
23060,-54.4461
23070,-54.4447
23080,-54.4432
23090,-54.4418
23100,-54.4403
23110,-54.4389
23120,-54.4375
23130,-54.436
23140,-54.4346
23150,-54.4331
23160,-54.4316
23170,-54.4302
23180,-54.4287
23190,-54.4273
23200,-54.4258
23210,-54.4243
23220,-54.4229
23230,-54.4214
23240,-54.42
23250,-54.4185
23260,-54.417
23270,-54.4155
23280,-54.414
23290,-54.4125
23300,-54.4111
23310,-54.4096
23320,-54.4081
23330,-54.4066
23340,-54.4051
23350,-54.4036
23360,-54.4021
23370,-54.4006
23380,-54.3991
23390,-54.3976
23400,-54.3961
23410,-54.3946
23420,-54.3931
23430,-54.3915
23440,-54.39
23450,-54.3885
23460,-54.387
23470,-54.3854
23480,-54.3839
23490,-54.3824
23500,-54.3809
23510,-54.3794
23520,-54.3778
23530,-54.3763
23540,-54.3747
23550,-54.3732
23560,-54.3717
23570,-54.3701
23580,-54.3686
23590,-54.367
23600,-54.3655
23610,-54.3639
23620,-54.3623
23630,-54.3608
23640,-54.3593
23650,-54.3577
23660,-54.3561
23670,-54.3546
23680,-54.353
23690,-54.3514
23700,-54.3499
23710,-54.3483
23720,-54.3467
23730,-54.3451
23740,-54.3435
23750,-54.342
23760,-54.3404
23770,-54.3388
23780,-54.3372
23790,-54.3356
23800,-54.334
23810,-54.3324
23820,-54.3308
23830,-54.3293
23840,-54.3276
23850,-54.326
23860,-54.3244
23870,-54.3229
23880,-54.3212
23890,-54.3196
23900,-54.318
23910,-54.3164
23920,-54.3148
23930,-54.3132
23940,-54.3115
23950,-54.31
23960,-54.3083
23970,-54.3067
23980,-54.3051
23990,-54.3034
24000,-54.3018
24010,-54.3002
24020,-54.2985
24030,-54.2969
24040,-54.2953
24050,-54.2936
24060,-54.292
24070,-54.2903
24080,-54.2887
24090,-54.2871
24100,-54.2854
24110,-54.2838
24120,-54.2821
24130,-54.2805
24140,-54.2788
24150,-54.2771
24160,-54.2755
24170,-54.2738
24180,-54.2722
24190,-54.2705
24200,-54.2688
24210,-54.2672
24220,-54.2655
24230,-54.2638
24240,-54.2621
24250,-54.2605
24260,-54.2588
24270,-54.2571
24280,-54.2554
24290,-54.2537
24300,-54.2521
24310,-54.2504
24320,-54.2487
24330,-54.247
24340,-54.2453
24350,-54.2436
24360,-54.2419
24370,-54.2402
24380,-54.2385
24390,-54.2368
24400,-54.2351
24410,-54.2334
24420,-54.2317
24430,-54.23
24440,-54.2283
24450,-54.2266
24460,-54.2249
24470,-54.2232
24480,-54.2214
24490,-54.2197
24500,-54.218
24510,-54.2163
24520,-54.2146
24530,-54.2129
24540,-54.2111
24550,-54.2094
24560,-54.2077
24570,-54.2059
24580,-54.2042
24590,-54.2025
24600,-54.2007
24610,-54.199
24620,-54.1972
24630,-54.1955
24640,-54.1938
24650,-54.192
24660,-54.1903
24670,-54.1885
24680,-54.1868
24690,-54.185
24700,-54.1833
24710,-54.1815
24720,-54.1798
24730,-54.178
24740,-54.1762
24750,-54.1745
24760,-54.1727
24770,-54.171
24780,-54.1692
24790,-54.1674
24800,-54.1657
24810,-54.1639
24820,-54.1621
24830,-54.1603
24840,-54.1586
24850,-54.1568
24860,-54.155
24870,-54.1532
24880,-54.1514
24890,-54.1497
24900,-54.1479
24910,-54.1461
24920,-54.1443
24930,-54.1425
24940,-54.1407
24950,-54.1389
24960,-54.1371
24970,-54.1354
24980,-54.1336
24990,-54.1318
25000,-54.13
25010,-54.1282
25020,-54.1264
25030,-54.1245
25040,-54.1227
25050,-54.1209
25060,-54.1191
25070,-54.1173
25080,-54.1155
25090,-54.1137
25100,-54.1119
25110,-54.1101
25120,-54.1082
25130,-54.1064
25140,-54.1046
25150,-54.1028
25160,-54.101
25170,-54.0991
25180,-54.0973
25190,-54.0955
25200,-54.0936
25210,-54.0918
25220,-54.09
25230,-54.0881
25240,-54.0863
25250,-54.0845
25260,-54.0827
25270,-54.0808
25280,-54.079
25290,-54.0771
25300,-54.0753
25310,-54.0734
25320,-54.0716
25330,-54.0697
25340,-54.0679
25350,-54.066
25360,-54.0642
25370,-54.0623
25380,-54.0605
25390,-54.0586
25400,-54.0568
25410,-54.0549
25420,-54.053
25430,-54.0512
25440,-54.0493
25450,-54.0474
25460,-54.0456
25470,-54.0437
25480,-54.0418
25490,-54.04
25500,-54.0381
25510,-54.0362
25520,-54.0344
25530,-54.0325
25540,-54.0306
25550,-54.0287
25560,-54.0268
25570,-54.025
25580,-54.0231
25590,-54.0212
25600,-54.0193
25610,-54.0174
25620,-54.0155
25630,-54.0136
25640,-54.0118
25650,-54.0099
25660,-54.008
25670,-54.0061
25680,-54.0042
25690,-54.0023
25700,-54.0004
25710,-53.9985
25720,-53.9966
25730,-53.9947
25740,-53.9928
25750,-53.9909
25760,-53.989
25770,-53.9871
25780,-53.9851
25790,-53.9832
25800,-53.9813
25810,-53.9794
25820,-53.9775
25830,-53.9756
25840,-53.9737
25850,-53.9718
25860,-53.9698
25870,-53.9679
25880,-53.966
25890,-53.9641
25900,-53.9621
25910,-53.9602
25920,-53.9583
25930,-53.9564
25940,-53.9544
25950,-53.9525
25960,-53.9506
25970,-53.9487
25980,-53.9467
25990,-53.9448
26000,-53.9428
26010,-53.9409
26020,-53.939
26030,-53.937
26040,-53.9351
26050,-53.9331
26060,-53.9312
26070,-53.9293
26080,-53.9273
26090,-53.9254
26100,-53.9234
26110,-53.9215
26120,-53.9195
26130,-53.9176
26140,-53.9156
26150,-53.9137
26160,-53.9117
26170,-53.9098
26180,-53.9078
26190,-53.9058
26200,-53.9039
26210,-53.9019
26220,-53.8999
26230,-53.898
26240,-53.896
26250,-53.8941
26260,-53.8921
26270,-53.8901
26280,-53.8881
26290,-53.8862
26300,-53.8842
26310,-53.8822
26320,-53.8803
26330,-53.8783
26340,-53.8763
26350,-53.8743
26360,-53.8723
26370,-53.8704
26380,-53.8684
26390,-53.8664
26400,-53.8644
26410,-53.8624
26420,-53.8605
26430,-53.8585
26440,-53.8565
26450,-53.8545
26460,-53.8525
26470,-53.8505
26480,-53.8485
26490,-53.8465
26500,-53.8445
26510,-53.8426
26520,-53.8405
26530,-53.8385
26540,-53.8366
26550,-53.8345
26560,-53.8325
26570,-53.8306
26580,-53.8285
26590,-53.8265
26600,-53.8246
26610,-53.8225
26620,-53.8205
26630,-53.8185
26640,-53.8165
26650,-53.8145
26660,-53.8125
26670,-53.8105
26680,-53.8085
26690,-53.8064
26700,-53.8045
26710,-53.8024
26720,-53.8004
26730,-53.7984
26740,-53.7964
26750,-53.7943
26760,-53.7923
26770,-53.7903
26780,-53.7883
26790,-53.7863
26800,-53.7843
26810,-53.7822
26820,-53.7802
26830,-53.7781
26840,-53.7761
26850,-53.7741
26860,-53.7721
26870,-53.77
26880,-53.768
26890,-53.766
26900,-53.7639
26910,-53.7619
26920,-53.7599
26930,-53.7578
26940,-53.7558
26950,-53.7537
26960,-53.7517
26970,-53.7497
26980,-53.7476
26990,-53.7456
27000,-53.7435
27010,-53.7415
27020,-53.7394
27030,-53.7374
27040,-53.7353
27050,-53.7333
27060,-53.7312
27070,-53.7292
27080,-53.7271
27090,-53.7251
27100,-53.723
27110,-53.721
27120,-53.7189
27130,-53.7168
27140,-53.7148
27150,-53.7127
27160,-53.7107
27170,-53.7086
27180,-53.7066
27190,-53.7045
27200,-53.7024
27210,-53.7004
27220,-53.6983
27230,-53.6962
27240,-53.6941
27250,-53.6921
27260,-53.69
27270,-53.688
27280,-53.6859
27290,-53.6838
27300,-53.6817
27310,-53.6796
27320,-53.6776
27330,-53.6755
27340,-53.6734
27350,-53.6713
27360,-53.6693
27370,-53.6672
27380,-53.6651
27390,-53.663
27400,-53.6609
27410,-53.6589
27420,-53.6568
27430,-53.6547
27440,-53.6526
27450,-53.6505
27460,-53.6484
27470,-53.6463
27480,-53.6443
27490,-53.6422
27500,-53.6401
27510,-53.638
27520,-53.6359
27530,-53.6338
27540,-53.6317
27550,-53.6296
27560,-53.6275
27570,-53.6254
27580,-53.6233
27590,-53.6212
27600,-53.6191
27610,-53.617
27620,-53.6149
27630,-53.6128
27640,-53.6107
27650,-53.6086
27660,-53.6065
27670,-53.6044
27680,-53.6023
27690,-53.6002
27700,-53.5981
27710,-53.596
27720,-53.5939
27730,-53.5918
27740,-53.5896
27750,-53.5875
27760,-53.5854
27770,-53.5833
27780,-53.5812
27790,-53.5791
27800,-53.577
27810,-53.5748
27820,-53.5727
27830,-53.5706
27840,-53.5685
27850,-53.5664
27860,-53.5643
27870,-53.5622
27880,-53.56
27890,-53.5579
27900,-53.5558
27910,-53.5536
27920,-53.5515
27930,-53.5494
27940,-53.5473
27950,-53.5451
27960,-53.543
27970,-53.5409
27980,-53.5387
27990,-53.5366
28000,-53.5345
28010,-53.5324
28020,-53.5302
28030,-53.5281
28040,-53.5259
28050,-53.5238
28060,-53.5217
28070,-53.5195
28080,-53.5174
28090,-53.5153
28100,-53.5131
28110,-53.511
28120,-53.5088
28130,-53.5067
28140,-53.5046
28150,-53.5024
28160,-53.5003
28170,-53.4981
28180,-53.496
28190,-53.4938
28200,-53.4917
28210,-53.4896
28220,-53.4874
28230,-53.4853
28240,-53.4831
28250,-53.481
28260,-53.4788
28270,-53.4767
28280,-53.4745
28290,-53.4724
28300,-53.4702
28310,-53.468
28320,-53.4659
28330,-53.4637
28340,-53.4616
28350,-53.4594
28360,-53.4573
28370,-53.4551
28380,-53.453
28390,-53.4508
28400,-53.4487
28410,-53.4465
28420,-53.4443
28430,-53.4421
28440,-53.44
28450,-53.4378
28460,-53.4356
28470,-53.4335
28480,-53.4313
28490,-53.4292
28500,-53.427
28510,-53.4248
28520,-53.4226
28530,-53.4205
28540,-53.4183
28550,-53.4162
28560,-53.414
28570,-53.4118
28580,-53.4096
28590,-53.4074
28600,-53.4053
28610,-53.4031
28620,-53.4009
28630,-53.3988
28640,-53.3966
28650,-53.3944
28660,-53.3922
28670,-53.3901
28680,-53.3879
28690,-53.3857
28700,-53.3835
28710,-53.3813
28720,-53.3791
28730,-53.377
28740,-53.3748
28750,-53.3726
28760,-53.3704
28770,-53.3682
28780,-53.3661
28790,-53.3638
28800,-53.3617
28810,-53.3595
28820,-53.3573
28830,-53.3551
28840,-53.3529
28850,-53.3507
28860,-53.3486
28870,-53.3464
28880,-53.3441
28890,-53.342
28900,-53.3398
28910,-53.3376
28920,-53.3354
28930,-53.3332
28940,-53.331
28950,-53.3288
28960,-53.3266
28970,-53.3244
28980,-53.3222
28990,-53.32
29000,-53.3178
29010,-53.3156
29020,-53.3134
29030,-53.3112
29040,-53.309
29050,-53.3068
29060,-53.3046
29070,-53.3024
29080,-53.3002
29090,-53.298
29100,-53.2958
29110,-53.2936
29120,-53.2914
29130,-53.2892
29140,-53.287
29150,-53.2848
29160,-53.2826
29170,-53.2803
29180,-53.2781
29190,-53.2759
29200,-53.2737
29210,-53.2715
29220,-53.2693
29230,-53.2671
29240,-53.2649
29250,-53.2626
29260,-53.2604
29270,-53.2582
29280,-53.256
29290,-53.2538
29300,-53.2516
29310,-53.2493
29320,-53.2471
29330,-53.2449
29340,-53.2427
29350,-53.2405
29360,-53.2383
29370,-53.236
29380,-53.2338
29390,-53.2316
29400,-53.2294
29410,-53.2271
29420,-53.2249
29430,-53.2227
29440,-53.2205
29450,-53.2183
29460,-53.216
29470,-53.2138
29480,-53.2116
29490,-53.2094
29500,-53.2071
29510,-53.2049
29520,-53.2027
29530,-53.2005
29540,-53.1982
29550,-53.196
29560,-53.1938
29570,-53.1915
29580,-53.1893
29590,-53.1871
29600,-53.1848
29610,-53.1826
29620,-53.1804
29630,-53.1782
29640,-53.1759
29650,-53.1737
29660,-53.1714
29670,-53.1692
29680,-53.167
29690,-53.1647
29700,-53.1625
29710,-53.1602
29720,-53.158
29730,-53.1558
29740,-53.1535
29750,-53.1513
29760,-53.1491
29770,-53.1468
29780,-53.1446
29790,-53.1423
29800,-53.1401
29810,-53.1379
29820,-53.1356
29830,-53.1334
29840,-53.1311
29850,-53.1289
29860,-53.1266
29870,-53.1244
29880,-53.1221
29890,-53.1199
29900,-53.1176
29910,-53.1154
29920,-53.1131
29930,-53.1109
29940,-53.1086
29950,-53.1064
29960,-53.1041
29970,-53.1019
29980,-53.0996
29990,-53.0974
30000,-53.0951
30010,-53.0929
30020,-53.0906
30030,-53.0884
30040,-53.0862
30050,-53.0839
30060,-53.0816
30070,-53.0794
30080,-53.0771
30090,-53.0749
30100,-53.0726
30110,-53.0704
30120,-53.0681
30130,-53.0658
30140,-53.0636
30150,-53.0613
30160,-53.0591
30170,-53.0568
30180,-53.0545
30190,-53.0523
30200,-53.05
30210,-53.0478
30220,-53.0455
30230,-53.0433
30240,-53.041
30250,-53.0387
30260,-53.0365
30270,-53.0342
30280,-53.0319
30290,-53.0297
30300,-53.0274
30310,-53.0251
30320,-53.0229
30330,-53.0206
30340,-53.0183
30350,-53.0161
30360,-53.0138
30370,-53.0115
30380,-53.0093
30390,-53.007
30400,-53.0048
30410,-53.0025
30420,-53.0002
30430,-52.9979
30440,-52.9957
30450,-52.9934
30460,-52.9911
30470,-52.9888
30480,-52.9866
30490,-52.9843
30500,-52.982
30510,-52.9797
30520,-52.9775
30530,-52.9752
30540,-52.9729
30550,-52.9707
30560,-52.9684
30570,-52.9661
30580,-52.9638
30590,-52.9616
30600,-52.9593
30610,-52.957
30620,-52.9547
30630,-52.9524
30640,-52.9502
30650,-52.9479
30660,-52.9456
30670,-52.9433
30680,-52.941
30690,-52.9388
30700,-52.9365
30710,-52.9342
30720,-52.9319
30730,-52.9296
30740,-52.9274
30750,-52.9251
30760,-52.9228
30770,-52.9205
30780,-52.9183
30790,-52.9159
30800,-52.9137
30810,-52.9114
30820,-52.9091
30830,-52.9068
30840,-52.9045
30850,-52.9022
30860,-52.8999
30870,-52.8977
30880,-52.8954
30890,-52.8931
30900,-52.8908
30910,-52.8885
30920,-52.8862
30930,-52.8839
30940,-52.8816
30950,-52.8794
30960,-52.8771
30970,-52.8748
30980,-52.8725
30990,-52.8702
31000,-52.8679
31010,-52.8656
31020,-52.8633
31030,-52.861
31040,-52.8588
31050,-52.8564
31060,-52.8541
31070,-52.8519
31080,-52.8496
31090,-52.8473
31100,-52.845
31110,-52.8427
