"time","rate_c_sugar"
771050,-5.71404e-05
771060,-5.71391e-05
771070,-5.71378e-05
771080,-5.71364e-05
771090,-5.71351e-05
771100,-5.71338e-05
771110,-5.71325e-05
771120,-5.71311e-05
771130,-5.71298e-05
771140,-5.71285e-05
771150,-5.71271e-05
771160,-5.71258e-05
771170,-5.71245e-05
771180,-5.71232e-05
771190,-5.71218e-05
771200,-5.71205e-05
771210,-5.71192e-05
771220,-5.71179e-05
771230,-5.71165e-05
771240,-5.71152e-05
771250,-5.71139e-05
771260,-5.71126e-05
771270,-5.71112e-05
771280,-5.71099e-05
771290,-5.71086e-05
771300,-5.71072e-05
771310,-5.71059e-05
771320,-5.71046e-05
771330,-5.71033e-05
771340,-5.71019e-05
771350,-5.71006e-05
771360,-5.70993e-05
771370,-5.7098e-05
771380,-5.70966e-05
771390,-5.70953e-05
771400,-5.7094e-05
771410,-5.70927e-05
771420,-5.70913e-05
771430,-5.709e-05
771440,-5.70887e-05
771450,-5.70873e-05
771460,-5.7086e-05
771470,-5.70847e-05
771480,-5.70834e-05
771490,-5.7082e-05
771500,-5.70807e-05
771510,-5.70794e-05
771520,-5.70781e-05
771530,-5.70767e-05
771540,-5.70754e-05
771550,-5.70741e-05
771560,-5.70728e-05
771570,-5.70714e-05
771580,-5.70701e-05
771590,-5.70688e-05
771600,-5.70675e-05
771610,-5.70661e-05
771620,-5.70648e-05
771630,-5.70635e-05
771640,-5.70622e-05
771650,-5.70608e-05
771660,-5.70595e-05
771670,-5.70582e-05
771680,-5.70569e-05
771690,-5.70555e-05
771700,-5.70542e-05
771710,-5.70529e-05
771720,-5.70516e-05
771730,-5.70502e-05
771740,-5.70489e-05
771750,-5.70476e-05
771760,-5.70463e-05
771770,-5.70449e-05
771780,-5.70436e-05
771790,-5.70423e-05
771800,-5.7041e-05
771810,-5.70396e-05
771820,-5.70383e-05
771830,-5.7037e-05
771840,-5.70357e-05
771850,-5.70343e-05
771860,-5.7033e-05
771870,-5.70317e-05
771880,-5.70304e-05
771890,-5.7029e-05
771900,-5.70277e-05
771910,-5.70264e-05
771920,-5.70251e-05
771930,-5.70237e-05
771940,-5.70224e-05
771950,-5.70211e-05
771960,-5.70198e-05
771970,-5.70184e-05
771980,-5.70171e-05
771990,-5.70158e-05
772000,-5.70145e-05
772010,-5.70131e-05
772020,-5.70118e-05
772030,-5.70105e-05
772040,-5.70092e-05
772050,-5.70078e-05
772060,-5.70065e-05
772070,-5.70052e-05
772080,-5.70039e-05
772090,-5.70026e-05
772100,-5.70012e-05
772110,-5.69999e-05
772120,-5.69986e-05
772130,-5.69973e-05
772140,-5.69959e-05
772150,-5.69946e-05
772160,-5.69933e-05
772170,-5.6992e-05
772180,-5.69906e-05
772190,-5.69893e-05
772200,-5.6988e-05
772210,-5.69867e-05
772220,-5.69853e-05
772230,-5.6984e-05
772240,-5.69827e-05
772250,-5.69814e-05
772260,-5.69801e-05
772270,-5.69787e-05
772280,-5.69774e-05
772290,-5.69761e-05
772300,-5.69748e-05
772310,-5.69734e-05
772320,-5.69721e-05
772330,-5.69708e-05
772340,-5.69695e-05
772350,-5.69681e-05
772360,-5.69668e-05
772370,-5.69655e-05
772380,-5.69642e-05
772390,-5.69629e-05
772400,-5.69615e-05
772410,-5.69602e-05
772420,-5.69589e-05
772430,-5.69576e-05
772440,-5.69562e-05
772450,-5.69549e-05
772460,-5.69536e-05
772470,-5.69523e-05
772480,-5.6951e-05
772490,-5.69496e-05
772500,-5.69483e-05
772510,-5.6947e-05
772520,-5.69457e-05
772530,-5.69443e-05
772540,-5.6943e-05
772550,-5.69417e-05
772560,-5.69404e-05
772570,-5.69391e-05
772580,-5.69377e-05
772590,-5.69364e-05
772600,-5.69351e-05
772610,-5.69338e-05
772620,-5.69324e-05
772630,-5.69311e-05
772640,-5.69298e-05
772650,-5.69285e-05
772660,-5.69272e-05
772670,-5.69258e-05
772680,-5.69245e-05
772690,-5.69232e-05
772700,-5.69219e-05
772710,-5.69205e-05
772720,-5.69192e-05
772730,-5.69179e-05
772740,-5.69166e-05
772750,-5.69153e-05
772760,-5.69139e-05
772770,-5.69126e-05
772780,-5.69113e-05
772790,-5.691e-05
772800,-5.69087e-05
772810,-5.69073e-05
772820,-5.6906e-05
772830,-5.69047e-05
772840,-5.69034e-05
772850,-5.6902e-05
772860,-5.69007e-05
772870,-5.68994e-05
772880,-5.68981e-05
772890,-5.68968e-05
772900,-5.68954e-05
772910,-5.68941e-05
772920,-5.68928e-05
772930,-5.68915e-05
772940,-5.68902e-05
772950,-5.68888e-05
772960,-5.68875e-05
772970,-5.68862e-05
772980,-5.68849e-05
772990,-5.68836e-05
773000,-5.68822e-05
773010,-5.68809e-05
773020,-5.68796e-05
773030,-5.68783e-05
773040,-5.6877e-05
773050,-5.68756e-05
773060,-5.68743e-05
773070,-5.6873e-05
773080,-5.68717e-05
773090,-5.68704e-05
773100,-5.6869e-05
773110,-5.68677e-05
773120,-5.68664e-05
773130,-5.68651e-05
773140,-5.68638e-05
773150,-5.68624e-05
773160,-5.68611e-05
773170,-5.68598e-05
773180,-5.68585e-05
773190,-5.68572e-05
773200,-5.68558e-05
773210,-5.68545e-05
773220,-5.68532e-05
773230,-5.68519e-05
773240,-5.68506e-05
773250,-5.68492e-05
773260,-5.68479e-05
773270,-5.68466e-05
773280,-5.68453e-05
773290,-5.6844e-05
773300,-5.68426e-05
773310,-5.68413e-05
773320,-5.684e-05
773330,-5.68387e-05
773340,-5.68374e-05
773350,-5.6836e-05
773360,-5.68347e-05
773370,-5.68334e-05
773380,-5.68321e-05
773390,-5.68308e-05
773400,-5.68294e-05
773410,-5.68281e-05
773420,-5.68268e-05
773430,-5.68255e-05
773440,-5.68242e-05
773450,-5.68229e-05
773460,-5.68215e-05
773470,-5.68202e-05
773480,-5.68189e-05
773490,-5.68176e-05
773500,-5.68163e-05
773510,-5.68149e-05
773520,-5.68136e-05
773530,-5.68123e-05
773540,-5.6811e-05
773550,-5.68097e-05
773560,-5.68083e-05
773570,-5.6807e-05
773580,-5.68057e-05
773590,-5.68044e-05
773600,-5.68031e-05
773610,-5.68018e-05
773620,-5.68004e-05
773630,-5.67991e-05
773640,-5.67978e-05
773650,-5.67965e-05
773660,-5.67952e-05
773670,-5.67938e-05
773680,-5.67925e-05
773690,-5.67912e-05
773700,-5.67899e-05
773710,-5.67886e-05
773720,-5.67873e-05
773730,-5.67859e-05
773740,-5.67846e-05
773750,-5.67833e-05
773760,-5.6782e-05
773770,-5.67807e-05
773780,-5.67793e-05
773790,-5.6778e-05
773800,-5.67767e-05
773810,-5.67754e-05
773820,-5.67741e-05
773830,-5.67728e-05
773840,-5.67714e-05
773850,-5.67701e-05
773860,-5.67688e-05
773870,-5.67675e-05
773880,-5.67662e-05
773890,-5.67649e-05
773900,-5.67635e-05
773910,-5.67622e-05
773920,-5.67609e-05
773930,-5.67596e-05
773940,-5.67583e-05
773950,-5.6757e-05
773960,-5.67556e-05
773970,-5.67543e-05
773980,-5.6753e-05
773990,-5.67517e-05
774000,-5.67504e-05
774010,-5.6749e-05
774020,-5.67477e-05
774030,-5.67464e-05
774040,-5.67451e-05
774050,-5.67438e-05
774060,-5.67425e-05
774070,-5.67411e-05
774080,-5.67398e-05
774090,-5.67385e-05
774100,-5.67372e-05
774110,-5.67359e-05
774120,-5.67346e-05
774130,-5.67332e-05
774140,-5.67319e-05
774150,-5.67306e-05
774160,-5.67293e-05
774170,-5.6728e-05
774180,-5.67267e-05
774190,-5.67254e-05
774200,-5.6724e-05
774210,-5.67227e-05
774220,-5.67214e-05
774230,-5.67201e-05
774240,-5.67188e-05
774250,-5.67175e-05
774260,-5.67161e-05
774270,-5.67148e-05
774280,-5.67135e-05
774290,-5.67122e-05
774300,-5.67109e-05
774310,-5.67096e-05
774320,-5.67082e-05
774330,-5.67069e-05
774340,-5.67056e-05
774350,-5.67043e-05
774360,-5.6703e-05
774370,-5.67017e-05
774380,-5.67004e-05
774390,-5.6699e-05
774400,-5.66977e-05
774410,-5.66964e-05
774420,-5.66951e-05
774430,-5.66938e-05
774440,-5.66925e-05
774450,-5.66911e-05
774460,-5.66898e-05
774470,-5.66885e-05
774480,-5.66872e-05
774490,-5.66859e-05
774500,-5.66846e-05
774510,-5.66833e-05
774520,-5.66819e-05
774530,-5.66806e-05
774540,-5.66793e-05
774550,-5.6678e-05
774560,-5.66767e-05
774570,-5.66754e-05
774580,-5.6674e-05
774590,-5.66727e-05
774600,-5.66714e-05
774610,-5.66701e-05
774620,-5.66688e-05
774630,-5.66675e-05
774640,-5.66662e-05
774650,-5.66648e-05
774660,-5.66635e-05
774670,-5.66622e-05
774680,-5.66609e-05
774690,-5.66596e-05
774700,-5.66583e-05
774710,-5.6657e-05
774720,-5.66556e-05
774730,-5.66543e-05
774740,-5.6653e-05
774750,-5.66517e-05
774760,-5.66504e-05
774770,-5.66491e-05
774780,-5.66478e-05
774790,-5.66464e-05
774800,-5.66451e-05
774810,-5.66438e-05
774820,-5.66425e-05
774830,-5.66412e-05
774840,-5.66399e-05
774850,-5.66386e-05
774860,-5.66372e-05
774870,-5.66359e-05
774880,-5.66346e-05
774890,-5.66333e-05
774900,-5.6632e-05
774910,-5.66307e-05
774920,-5.66294e-05
774930,-5.66281e-05
774940,-5.66267e-05
774950,-5.66254e-05
774960,-5.66241e-05
774970,-5.66228e-05
774980,-5.66215e-05
774990,-5.66202e-05
775000,-5.66189e-05
775010,-5.66175e-05
775020,-5.66162e-05
775030,-5.66149e-05
775040,-5.66136e-05
775050,-5.66123e-05
775060,-5.6611e-05
775070,-5.66097e-05
775080,-5.66084e-05
775090,-5.6607e-05
775100,-5.66057e-05
775110,-5.66044e-05
775120,-5.66031e-05
775130,-5.66018e-05
775140,-5.66005e-05
775150,-5.65992e-05
775160,-5.65978e-05
775170,-5.65965e-05
775180,-5.65952e-05
775190,-5.65939e-05
775200,-5.65926e-05
775210,-5.65913e-05
775220,-5.659e-05
775230,-5.65887e-05
775240,-5.65873e-05
775250,-5.6586e-05
775260,-5.65847e-05
775270,-5.65834e-05
775280,-5.65821e-05
775290,-5.65808e-05
775300,-5.65795e-05
775310,-5.65782e-05
775320,-5.65768e-05
775330,-5.65755e-05
775340,-5.65742e-05
775350,-5.65729e-05
775360,-5.65716e-05
775370,-5.65703e-05
775380,-5.6569e-05
775390,-5.65677e-05
775400,-5.65664e-05
775410,-5.6565e-05
775420,-5.65637e-05
775430,-5.65624e-05
775440,-5.65611e-05
775450,-5.65598e-05
775460,-5.65585e-05
775470,-5.65572e-05
775480,-5.65559e-05
775490,-5.65545e-05
775500,-5.65532e-05
775510,-5.65519e-05
775520,-5.65506e-05
775530,-5.65493e-05
775540,-5.6548e-05
775550,-5.65467e-05
775560,-5.65454e-05
775570,-5.65441e-05
775580,-5.65427e-05
775590,-5.65414e-05
775600,-5.65401e-05
775610,-5.65388e-05
775620,-5.65375e-05
775630,-5.65362e-05
775640,-5.65349e-05
775650,-5.65336e-05
775660,-5.65323e-05
775670,-5.65309e-05
775680,-5.65296e-05
775690,-5.65283e-05
775700,-5.6527e-05
775710,-5.65257e-05
775720,-5.65244e-05
775730,-5.65231e-05
775740,-5.65218e-05
775750,-5.65205e-05
775760,-5.65191e-05
775770,-5.65178e-05
775780,-5.65165e-05
775790,-5.65152e-05
775800,-5.65139e-05
775810,-5.65126e-05
775820,-5.65113e-05
775830,-5.651e-05
775840,-5.65087e-05
775850,-5.65074e-05
775860,-5.6506e-05
775870,-5.65047e-05
775880,-5.65034e-05
775890,-5.65021e-05
775900,-5.65008e-05
775910,-5.64995e-05
775920,-5.64982e-05
775930,-5.64969e-05
775940,-5.64956e-05
775950,-5.64943e-05
775960,-5.64929e-05
775970,-5.64916e-05
775980,-5.64903e-05
775990,-5.6489e-05
776000,-5.64877e-05
776010,-5.64864e-05
776020,-5.64851e-05
776030,-5.64838e-05
776040,-5.64825e-05
776050,-5.64812e-05
776060,-5.64798e-05
776070,-5.64785e-05
776080,-5.64772e-05
776090,-5.64759e-05
776100,-5.64746e-05
776110,-5.64733e-05
776120,-5.6472e-05
776130,-5.64707e-05
776140,-5.64694e-05
776150,-5.64681e-05
776160,-5.64668e-05
776170,-5.64654e-05
776180,-5.64641e-05
776190,-5.64628e-05
776200,-5.64615e-05
776210,-5.64602e-05
776220,-5.64589e-05
776230,-5.64576e-05
776240,-5.64563e-05
776250,-5.6455e-05
776260,-5.64537e-05
776270,-5.64524e-05
776280,-5.6451e-05
776290,-5.64497e-05
776300,-5.64484e-05
776310,-5.64471e-05
776320,-5.64458e-05
776330,-5.64445e-05
776340,-5.64432e-05
776350,-5.64419e-05
776360,-5.64406e-05
776370,-5.64393e-05
776380,-5.6438e-05
776390,-5.64367e-05
776400,-5.64353e-05
776410,-5.6434e-05
776420,-5.64327e-05
776430,-5.64314e-05
776440,-5.64301e-05
776450,-5.64288e-05
776460,-5.64275e-05
776470,-5.64262e-05
776480,-5.64249e-05
776490,-5.64236e-05
776500,-5.64223e-05
776510,-5.6421e-05
776520,-5.64196e-05
776530,-5.64183e-05
776540,-5.6417e-05
776550,-5.64157e-05
776560,-5.64144e-05
776570,-5.64131e-05
776580,-5.64118e-05
776590,-5.64105e-05
776600,-5.64092e-05
776610,-5.64079e-05
776620,-5.64066e-05
776630,-5.64053e-05
776640,-5.6404e-05
776650,-5.64026e-05
776660,-5.64013e-05
776670,-5.64e-05
776680,-5.63987e-05
776690,-5.63974e-05
776700,-5.63961e-05
776710,-5.63948e-05
776720,-5.63935e-05
776730,-5.63922e-05
776740,-5.63909e-05
776750,-5.63896e-05
776760,-5.63883e-05
776770,-5.6387e-05
776780,-5.63857e-05
776790,-5.63843e-05
776800,-5.6383e-05
776810,-5.63817e-05
776820,-5.63804e-05
776830,-5.63791e-05
776840,-5.63778e-05
776850,-5.63765e-05
776860,-5.63752e-05
776870,-5.63739e-05
776880,-5.63726e-05
776890,-5.63713e-05
776900,-5.637e-05
776910,-5.63687e-05
776920,-5.63674e-05
776930,-5.63661e-05
776940,-5.63647e-05
776950,-5.63634e-05
776960,-5.63621e-05
776970,-5.63608e-05
776980,-5.63595e-05
776990,-5.63582e-05
777000,-5.63569e-05
777010,-5.63556e-05
777020,-5.63543e-05
777030,-5.6353e-05
777040,-5.63517e-05
777050,-5.63504e-05
777060,-5.63491e-05
777070,-5.63478e-05
777080,-5.63465e-05
777090,-5.63452e-05
777100,-5.63439e-05
777110,-5.63425e-05
777120,-5.63412e-05
777130,-5.63399e-05
777140,-5.63386e-05
777150,-5.63373e-05
777160,-5.6336e-05
777170,-5.63347e-05
777180,-5.63334e-05
777190,-5.63321e-05
777200,-5.63308e-05
777210,-5.63295e-05
777220,-5.63282e-05
777230,-5.63269e-05
777240,-5.63256e-05
777250,-5.63243e-05
777260,-5.6323e-05
777270,-5.63217e-05
777280,-5.63204e-05
777290,-5.6319e-05
777300,-5.63177e-05
777310,-5.63164e-05
777320,-5.63151e-05
777330,-5.63138e-05
777340,-5.63125e-05
777350,-5.63112e-05
777360,-5.63099e-05
777370,-5.63086e-05
777380,-5.63073e-05
777390,-5.6306e-05
777400,-5.63047e-05
777410,-5.63034e-05
777420,-5.63021e-05
777430,-5.63008e-05
777440,-5.62995e-05
777450,-5.62982e-05
777460,-5.62969e-05
777470,-5.62956e-05
777480,-5.62943e-05
777490,-5.6293e-05
777500,-5.62916e-05
777510,-5.62903e-05
777520,-5.6289e-05
777530,-5.62877e-05
777540,-5.62864e-05
777550,-5.62851e-05
777560,-5.62838e-05
777570,-5.62825e-05
777580,-5.62812e-05
777590,-5.62799e-05
777600,-5.62786e-05
777610,-5.62773e-05
777620,-5.6276e-05
777630,-5.62747e-05
777640,-5.62734e-05
777650,-5.62721e-05
777660,-5.62708e-05
777670,-5.62695e-05
777680,-5.62682e-05
777690,-5.62669e-05
777700,-5.62656e-05
777710,-5.62643e-05
777720,-5.6263e-05
777730,-5.62617e-05
777740,-5.62604e-05
777750,-5.6259e-05
777760,-5.62577e-05
777770,-5.62564e-05
777780,-5.62551e-05
777790,-5.62538e-05
777800,-5.62525e-05
777810,-5.62512e-05
777820,-5.62499e-05
777830,-5.62486e-05
777840,-5.62473e-05
777850,-5.6246e-05
777860,-5.62447e-05
777870,-5.62434e-05
777880,-5.62421e-05
777890,-5.62408e-05
777900,-5.62395e-05
777910,-5.62382e-05
777920,-5.62369e-05
777930,-5.62356e-05
777940,-5.62343e-05
777950,-5.6233e-05
777960,-5.62317e-05
777970,-5.62304e-05
777980,-5.62291e-05
777990,-5.62278e-05
778000,-5.62265e-05
778010,-5.62252e-05
778020,-5.62239e-05
778030,-5.62226e-05
778040,-5.62213e-05
778050,-5.622e-05
778060,-5.62187e-05
778070,-5.62174e-05
778080,-5.62161e-05
778090,-5.62148e-05
778100,-5.62134e-05
778110,-5.62121e-05
778120,-5.62108e-05
778130,-5.62095e-05
778140,-5.62082e-05
778150,-5.62069e-05
778160,-5.62056e-05
778170,-5.62043e-05
778180,-5.6203e-05
778190,-5.62017e-05
778200,-5.62004e-05
778210,-5.61991e-05
778220,-5.61978e-05
778230,-5.61965e-05
778240,-5.61952e-05
778250,-5.61939e-05
778260,-5.61926e-05
778270,-5.61913e-05
778280,-5.619e-05
778290,-5.61887e-05
778300,-5.61874e-05
778310,-5.61861e-05
778320,-5.61848e-05
778330,-5.61835e-05
778340,-5.61822e-05
778350,-5.61809e-05
778360,-5.61796e-05
778370,-5.61783e-05
778380,-5.6177e-05
778390,-5.61757e-05
778400,-5.61744e-05
778410,-5.61731e-05
778420,-5.61718e-05
778430,-5.61705e-05
778440,-5.61692e-05
778450,-5.61679e-05
778460,-5.61666e-05
778470,-5.61653e-05
778480,-5.6164e-05
778490,-5.61627e-05
778500,-5.61614e-05
778510,-5.61601e-05
778520,-5.61588e-05
778530,-5.61575e-05
778540,-5.61562e-05
778550,-5.61549e-05
778560,-5.61536e-05
778570,-5.61523e-05
778580,-5.6151e-05
778590,-5.61497e-05
778600,-5.61484e-05
778610,-5.61471e-05
778620,-5.61458e-05
778630,-5.61445e-05
778640,-5.61432e-05
778650,-5.61419e-05
778660,-5.61406e-05
778670,-5.61393e-05
778680,-5.6138e-05
778690,-5.61367e-05
778700,-5.61354e-05
778710,-5.61341e-05
778720,-5.61328e-05
778730,-5.61315e-05
778740,-5.61302e-05
778750,-5.61289e-05
778760,-5.61276e-05
778770,-5.61263e-05
778780,-5.6125e-05
778790,-5.61237e-05
778800,-5.61224e-05
778810,-5.61211e-05
778820,-5.61198e-05
778830,-5.61185e-05
778840,-5.61172e-05
778850,-5.61159e-05
778860,-5.61146e-05
778870,-5.61133e-05
778880,-5.6112e-05
778890,-5.61107e-05
778900,-5.61094e-05
778910,-5.61081e-05
778920,-5.61068e-05
778930,-5.61055e-05
778940,-5.61042e-05
778950,-5.61029e-05
778960,-5.61016e-05
778970,-5.61003e-05
778980,-5.6099e-05
778990,-5.60977e-05
779000,-5.60964e-05
779010,-5.60951e-05
779020,-5.60938e-05
779030,-5.60925e-05
779040,-5.60912e-05
779050,-5.60899e-05
779060,-5.60886e-05
779070,-5.60873e-05
779080,-5.6086e-05
779090,-5.60847e-05
779100,-5.60834e-05
779110,-5.60821e-05
779120,-5.60808e-05
779130,-5.60795e-05
779140,-5.60782e-05
779150,-5.60769e-05
779160,-5.60756e-05
779170,-5.60743e-05
779180,-5.6073e-05
779190,-5.60717e-05
779200,-5.60704e-05
779210,-5.60691e-05
779220,-5.60678e-05
779230,-5.60665e-05
779240,-5.60652e-05
779250,-5.60639e-05
779260,-5.60626e-05
779270,-5.60613e-05
779280,-5.606e-05
779290,-5.60587e-05
779300,-5.60574e-05
779310,-5.60561e-05
779320,-5.60548e-05
779330,-5.60535e-05
779340,-5.60522e-05
779350,-5.60509e-05
779360,-5.60496e-05
779370,-5.60483e-05
779380,-5.60471e-05
779390,-5.60458e-05
779400,-5.60445e-05
779410,-5.60432e-05
779420,-5.60419e-05
779430,-5.60406e-05
779440,-5.60393e-05
779450,-5.6038e-05
779460,-5.60367e-05
779470,-5.60354e-05
779480,-5.60341e-05
779490,-5.60328e-05
779500,-5.60315e-05
779510,-5.60302e-05
779520,-5.60289e-05
779530,-5.60276e-05
779540,-5.60263e-05
779550,-5.6025e-05
779560,-5.60237e-05
779570,-5.60224e-05
779580,-5.60211e-05
779590,-5.60198e-05
779600,-5.60185e-05
779610,-5.60172e-05
779620,-5.60159e-05
779630,-5.60146e-05
779640,-5.60133e-05
779650,-5.6012e-05
779660,-5.60107e-05
779670,-5.60094e-05
779680,-5.60081e-05
779690,-5.60068e-05
779700,-5.60055e-05
779710,-5.60042e-05
779720,-5.6003e-05
779730,-5.60017e-05
779740,-5.60004e-05
779750,-5.59991e-05
779760,-5.59978e-05
779770,-5.59965e-05
779780,-5.59952e-05
779790,-5.59939e-05
779800,-5.59926e-05
779810,-5.59913e-05
779820,-5.599e-05
779830,-5.59887e-05
779840,-5.59874e-05
779850,-5.59861e-05
779860,-5.59848e-05
779870,-5.59835e-05
779880,-5.59822e-05
779890,-5.59809e-05
779900,-5.59796e-05
779910,-5.59783e-05
779920,-5.5977e-05
779930,-5.59757e-05
779940,-5.59744e-05
779950,-5.59731e-05
779960,-5.59718e-05
779970,-5.59705e-05
779980,-5.59693e-05
779990,-5.5968e-05
780000,-5.59667e-05
780010,-5.59654e-05
780020,-5.59641e-05
780030,-5.59628e-05
780040,-5.59615e-05
780050,-5.59602e-05
780060,-5.59589e-05
780070,-5.59576e-05
780080,-5.59563e-05
780090,-5.5955e-05
780100,-5.59537e-05
780110,-5.59524e-05
780120,-5.59511e-05
780130,-5.59498e-05
780140,-5.59485e-05
780150,-5.59472e-05
780160,-5.59459e-05
780170,-5.59446e-05
780180,-5.59433e-05
780190,-5.59421e-05
780200,-5.59408e-05
780210,-5.59395e-05
780220,-5.59382e-05
780230,-5.59369e-05
780240,-5.59356e-05
780250,-5.59343e-05
780260,-5.5933e-05
780270,-5.59317e-05
780280,-5.59304e-05
780290,-5.59291e-05
780300,-5.59278e-05
780310,-5.59265e-05
780320,-5.59252e-05
780330,-5.59239e-05
780340,-5.59226e-05
780350,-5.59213e-05
780360,-5.592e-05
780370,-5.59188e-05
780380,-5.59175e-05
780390,-5.59162e-05
780400,-5.59149e-05
780410,-5.59136e-05
780420,-5.59123e-05
780430,-5.5911e-05
780440,-5.59097e-05
780450,-5.59084e-05
780460,-5.59071e-05
780470,-5.59058e-05
780480,-5.59045e-05
780490,-5.59032e-05
780500,-5.59019e-05
780510,-5.59006e-05
780520,-5.58993e-05
780530,-5.5898e-05
780540,-5.58968e-05
780550,-5.58955e-05
780560,-5.58942e-05
780570,-5.58929e-05
780580,-5.58916e-05
780590,-5.58903e-05
780600,-5.5889e-05
780610,-5.58877e-05
780620,-5.58864e-05
780630,-5.58851e-05
780640,-5.58838e-05
780650,-5.58825e-05
780660,-5.58812e-05
780670,-5.58799e-05
780680,-5.58786e-05
780690,-5.58774e-05
780700,-5.58761e-05
780710,-5.58748e-05
780720,-5.58735e-05
780730,-5.58722e-05
780740,-5.58709e-05
780750,-5.58696e-05
780760,-5.58683e-05
780770,-5.5867e-05
780780,-5.58657e-05
780790,-5.58644e-05
780800,-5.58631e-05
780810,-5.58618e-05
780820,-5.58605e-05
780830,-5.58593e-05
780840,-5.5858e-05
780850,-5.58567e-05
780860,-5.58554e-05
780870,-5.58541e-05
780880,-5.58528e-05
780890,-5.58515e-05
780900,-5.58502e-05
780910,-5.58489e-05
780920,-5.58476e-05
780930,-5.58463e-05
780940,-5.5845e-05
780950,-5.58437e-05
780960,-5.58425e-05
780970,-5.58412e-05
780980,-5.58399e-05
780990,-5.58386e-05
781000,-5.58373e-05
781010,-5.5836e-05
781020,-5.58347e-05
781030,-5.58334e-05
781040,-5.58321e-05
781050,-5.58308e-05
781060,-5.58295e-05
781070,-5.58282e-05
781080,-5.5827e-05
781090,-5.58257e-05
781100,-5.58244e-05
781110,-5.58231e-05
781120,-5.58218e-05
781130,-5.58205e-05
781140,-5.58192e-05
781150,-5.58179e-05
781160,-5.58166e-05
781170,-5.58153e-05
781180,-5.5814e-05
781190,-5.58127e-05
781200,-5.58115e-05
781210,-5.58102e-05
781220,-5.58089e-05
781230,-5.58076e-05
781240,-5.58063e-05
781250,-5.5805e-05
781260,-5.58037e-05
781270,-5.58024e-05
781280,-5.58011e-05
781290,-5.57998e-05
781300,-5.57985e-05
781310,-5.57973e-05
781320,-5.5796e-05
781330,-5.57947e-05
781340,-5.57934e-05
781350,-5.57921e-05
781360,-5.57908e-05
781370,-5.57895e-05
781380,-5.57882e-05
781390,-5.57869e-05
781400,-5.57856e-05
781410,-5.57843e-05
781420,-5.57831e-05
781430,-5.57818e-05
781440,-5.57805e-05
781450,-5.57792e-05
781460,-5.57779e-05
781470,-5.57766e-05
781480,-5.57753e-05
781490,-5.5774e-05
781500,-5.57727e-05
781510,-5.57714e-05
781520,-5.57701e-05
781530,-5.57689e-05
781540,-5.57676e-05
781550,-5.57663e-05
781560,-5.5765e-05
781570,-5.57637e-05
781580,-5.57624e-05
781590,-5.57611e-05
781600,-5.57598e-05
781610,-5.57585e-05
781620,-5.57572e-05
781630,-5.5756e-05
781640,-5.57547e-05
781650,-5.57534e-05
781660,-5.57521e-05
781670,-5.57508e-05
781680,-5.57495e-05
781690,-5.57482e-05
781700,-5.57469e-05
781710,-5.57456e-05
781720,-5.57444e-05
781730,-5.57431e-05
781740,-5.57418e-05
781750,-5.57405e-05
781760,-5.57392e-05
781770,-5.57379e-05
781780,-5.57366e-05
781790,-5.57353e-05
781800,-5.5734e-05
781810,-5.57327e-05
781820,-5.57315e-05
781830,-5.57302e-05
781840,-5.57289e-05
781850,-5.57276e-05
781860,-5.57263e-05
781870,-5.5725e-05
781880,-5.57237e-05
781890,-5.57224e-05
781900,-5.57211e-05
781910,-5.57199e-05
781920,-5.57186e-05
781930,-5.57173e-05
781940,-5.5716e-05
781950,-5.57147e-05
781960,-5.57134e-05
781970,-5.57121e-05
781980,-5.57108e-05
781990,-5.57095e-05
782000,-5.57083e-05
782010,-5.5707e-05
782020,-5.57057e-05
782030,-5.57044e-05
782040,-5.57031e-05
782050,-5.57018e-05
782060,-5.57005e-05
782070,-5.56992e-05
782080,-5.5698e-05
782090,-5.56967e-05
782100,-5.56954e-05
782110,-5.56941e-05
782120,-5.56928e-05
782130,-5.56915e-05
782140,-5.56902e-05
782150,-5.56889e-05
782160,-5.56876e-05
782170,-5.56864e-05
782180,-5.56851e-05
782190,-5.56838e-05
782200,-5.56825e-05
782210,-5.56812e-05
782220,-5.56799e-05
782230,-5.56786e-05
782240,-5.56773e-05
782250,-5.56761e-05
782260,-5.56748e-05
782270,-5.56735e-05
782280,-5.56722e-05
782290,-5.56709e-05
782300,-5.56696e-05
782310,-5.56683e-05
782320,-5.5667e-05
782330,-5.56658e-05
782340,-5.56645e-05
782350,-5.56632e-05
782360,-5.56619e-05
782370,-5.56606e-05
782380,-5.56593e-05
782390,-5.5658e-05
782400,-5.56567e-05
782410,-5.56555e-05
782420,-5.56542e-05
782430,-5.56529e-05
782440,-5.56516e-05
782450,-5.56503e-05
782460,-5.5649e-05
782470,-5.56477e-05
782480,-5.56465e-05
782490,-5.56452e-05
782500,-5.56439e-05
782510,-5.56426e-05
782520,-5.56413e-05
782530,-5.564e-05
782540,-5.56387e-05
782550,-5.56374e-05
782560,-5.56362e-05
782570,-5.56349e-05
782580,-5.56336e-05
782590,-5.56323e-05
782600,-5.5631e-05
782610,-5.56297e-05
782620,-5.56284e-05
782630,-5.56272e-05
782640,-5.56259e-05
782650,-5.56246e-05
782660,-5.56233e-05
782670,-5.5622e-05
782680,-5.56207e-05
782690,-5.56194e-05
782700,-5.56182e-05
